,index,movie_id,movie_name,genre,plot
11185,72679,tt3799694,The Nice Guys,"action, comedy, crime",nice guys los angeles mismatched pair private eyes investigate missing girl mysterious death porn star
11186,72690,tt3801934,Mai sing,"action, crime, thriller",mai sing cop turned bar owner befriends drunken woman finds pursued former lover thugs employs chase turns deadly bar owners deadbeat brother suitcase full cash enter picture
11187,72705,tt3808342,Il figlio di Saul,"drama, war",il figlio di saul jewish hungarian concentration camp prisoner sets give child mistook son proper burial
11188,72706,tt3809276,Unestate a Firenze,"adventure, drama, romance",unestate firenze heartbroken american florence gets involved dangerous local sport alluring local woman
11189,72708,tt3809478,The Kind Words,drama,kind words follows three siblings going discover greatest secret late mother trip going change lives
11190,72717,tt3810810,Nadie nos mira,drama,nadie nos mira nadie nos mira film struggle self imposed exile pleasures anonymity freedom contrast pain loneliness loss shapes immigrant experience
11191,72730,tt3813310,Cop Car,"crime, thriller",cop car small town sheriff sets find two kids taken car joy ride
11192,72740,tt3814870,Videofilia y otros s ndromes virales,"comedy, drama, fantasy",videofilia otros ndromes virales teenage misfit spends first days school slacking experimenting drugs cybersex meets junior online hes amateur porn dealer delusional journey
11193,72763,tt3823098,Edie,"adventure, drama",edie year old edie believes never late packing old camping bag leaving life behind embarking adventure never got climbing imposing mount suilven scotland
11194,72768,tt3824412,Results,"comedy, romance",results two mismatched personal trainers lives upended actions new wealthy client
11195,72771,tt3824458,Tangerine,"comedy, crime, drama",tangerine hooker tears tinseltown christmas eve searching pimp broke heart
11196,72772,tt3824648,Big Time Adolescence,"comedy, drama",big time adolescence suburban teenager comes age destructive guidance best friend aimless college dropout
11197,72775,tt3825638,Il labirinto del silenzio,"drama, history",il labirinto del silenzio story exposes conspiracy prominent german institutions government branches cover crimes nazis world war ii
11198,72785,tt3826866,The Girl in the Photographs,"crime, horror, thriller",girl photographs bored young woman sleepy community called spearfish starts receiving photographs brutally murdered young women real staged culprit either serial killer creep sick sense humour
11199,72795,tt3829266,The Predator,"action, adventure, sci-fi",predator young boy accidentally triggers universes lethal hunters return earth ragtag crew ex soldiers disgruntled scientist prevent end human race
11200,72800,tt3829920,Fire Squad Incubo di fuoco,"action, biography, drama",fire squad incubo di fuoco based true story granite mountain hotshots group elite firefighters risk everything protect town historic wildfire
11201,72801,tt3830162,Krigen,"crime, drama, thriller",krigen story danish commander accused civil murder afghanistan trying save squad
11202,72805,tt3830420,Is That You,"drama, romance",story ronnie year old israeli film projectionist fired job going u search rachel love youth
11203,72813,tt3832096,Cabin Fever,"horror, sci-fi, thriller",cabin fever visiting getaway cabin five friends succumb flesh eating disease
11204,72817,tt3832914,Le armi del cuore,drama,le armi del cuore seemingly perfect family looks fix problems help miss clara older wiser woman
11205,72821,tt3833480,The Outpost,"action, drama, history",outpost small team u soldiers battle hundreds taliban fighters afghanistan
11206,72822,tt3833520,Jack di cuori,"drama, family",jack di cuori teenage con artist tricks desperate mother hiring live companion autistic daughter
11207,72827,tt3835080,,"horror, thriller",five carnival workers kidnapped held hostage abandoned hellish compound forced participate violent game goal survive twelve hours gang sadistic clowns
11208,72851,tt3838728,Bang Gang une histoire damour moderne,"drama, romance",bang gang une histoire damour moderne well suburbs small town group pretty average well adjusted sixteen seventeen year olds ordinary adolescents take singular path
11209,72852,tt3838802,Blood Stripe,"drama, thriller, war",blood stripe trials tribulations female combat veteran battle vigorous ptsd
11210,72853,tt3838992,Yoga Hosers Guerriere per sbaglio,"action, comedy, fantasy",yoga hosers guerriere per sbaglio two teenage yoga enthusiasts must battle evil presence threatening rise underground lair endanger major party plans
11211,72861,tt3841424,Land of Mine Sotto la sabbia,"drama, history, war",land mine sotto la sabbia post world war ii denmark group young german pows forced clear beach thousands land mines watch danish sergeant slowly learns appreciate plight
11212,72871,tt3844362,The Overnight,"comedy, mystery",overnight alex emily son rj new los angeles chance meeting park introduces mysterious kurt charlotte max family playdate becomes increasingly interesting night goes
11213,72880,tt3846674,Tutte le volte che ho scritto ti amo,"comedy, drama, romance",tutte le volte che ho scritto ti amo teenage girls secret love letters exposed wreak havoc love life
11214,72893,tt3850214,Dope Follia e riscatto,"comedy, crime, drama",dope follia e riscatto life changes malcolm geek whos surviving life tough neighborhood chance invitation underground party leads friends los angeles adventure
11215,72895,tt3850496,Chronic,drama,chronic home care nurse works terminally ill patients
11216,72896,tt3850590,Krampus Natale non sempre Natale,"comedy, drama, fantasy",krampus natale non sempre natale boy bad christmas accidentally summons festive demon family home
11217,72907,tt3853830,The Tiger Hunter,comedy,tiger hunter young indian man relocates chicago become engineer job falls resorts elaborate charade misfit friends order woo childhood sweetheart
11218,72908,tt3854104,Felt,"drama, horror, romance",felt woman creates alter ego hopes overcoming trauma inflicted men life
11219,72929,tt3859076,Truth Il prezzo della verit,"biography, drama, history",truth il prezzo della verit newsroom drama detailing cbs minutes report investigating president george w bushs military service subsequent firestorm criticism cost anchor dan rather producer mary mapes careers
11220,72931,tt3859272,Tragedy Girls,"comedy, crime, horror",tragedy girls twist slasher genre following two death obsessed teenage girls use online show real life tragedies send small mid western town frenzy cement legacy modern horror legends
11221,72932,tt3859304,The Bronze Sono la numero,"comedy, drama, sport",bronze sono la numero foul mouthed former gymnastics bronze medalist local celebrity status reluctantly trains rising olympics aspirant
11222,72933,tt3859310,La ragazza del punk innamorato,"comedy, music, romance",la ragazza del punk innamorato alien touring galaxy breaks away group meets two young inhabitants dangerous place universe london suburb croydon
11223,72936,tt3859980,Mohenjo Daro,"action, adventure, drama",mohenjo daro bc kind farmer leads uprising city mohenjo daro
11224,72939,tt3860916,Cargo,"drama, horror, sci-fi",cargo epidemic spreads australia father searches someone willing protect daughter
11225,72942,tt3861390,Dumbo,"adventure, family, fantasy",dumbo young elephant whose oversized ears enable fly helps save struggling circus circus plans new venture dumbo friends discover dark secrets beneath shiny veneer
11226,72946,tt3862750,The Perfect Guy,"crime, drama, horror",perfect guy breaking boyfriend professional woman gets involved man seems almost good true
11227,72949,tt3863484,King Jack,"adventure, drama",king jack underprivileged teenager bonds young cousin facing vicious bully
11228,72952,tt3863632,Little Pink House,drama,little pink house small town nurse named susette kelo emerges reluctant leader working class neighbors struggle save homes political corporate interests bent
11229,72954,tt3864024,Lazer Team,"action, comedy, sci-fi",lazer team four losers thrust position saving world stumble upon ufo crash site become genetically equipped battle suit board
